STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract,density_q,county_fips
25,017,321400,25017321400,1400000US25017321400,3214,Census Tract 3214,G5020,S,14173652,579959,+42.3414582,-071.5926446,25017321400,Q4_high,25017
25,017,321500,25017321500,1400000US25017321500,3215,Census Tract 3215,G5020,S,7258898,25127,+42.3569937,-071.5737429,25017321500,Q3,25017
25,017,321600,25017321600,1400000US25017321600,3216,Census Tract 3216,G5020,S,6502288,855224,+42.3643537,-071.5352637,25017321600,Q2,25017
25,017,322200,25017322200,1400000US25017322200,3222,Census Tract 3222,G5020,S,6990698,148995,+42.3787848,-071.5744478,25017322200,Q3,25017
25,017,350500,25017350500,1400000US25017350500,3505,Census Tract 3505,G5020,S,225003,0,+42.4000274,-071.1225779,25017350500,Q4_high,25017
25,017,350600,25017350600,1400000US25017350600,3506,Census Tract 3506,G5020,S,517206,0,+42.4046462,-071.1220456,25017350600,Q2,25017
25,017,350800,25017350800,1400000US25017350800,3508,Census Tract 3508,G5020,S,211937,0,+42.4000739,-071.1272731,25017350800,Q4_high,25017
25,017,350900,25017350900,1400000US25017350900,3509,Census Tract 3509,G5020,S,421687,0,+42.3942895,-071.1203008,25017350900,Q4_high,25017
25,017,351300,25017351300,1400000US25017351300,3513,Census Tract 3513,G5020,S,515813,0,+42.3834701,-071.0951296,25017351300,Q4_high,25017
25,017,365202,25017365202,1400000US25017365202,3652.02,Census Tract 3652.02,G5020,S,17395782,340693,+42.3543267,-071.4450462,25017365202,Q2,25017
25,017,367100,25017367100,1400000US25017367100,3671,Census Tract 3671,G5020,S,17694943,376761,+42.3825916,-071.3038201,25017367100,Q2,25017
25,017,368101,25017368101,1400000US25017368101,3681.01,Census Tract 3681.01,G5020,S,2307692,177584,+42.4096613,-071.2452020,25017368101,Q3,25017
25,017,368300,25017368300,1400000US25017368300,3683,Census Tract 3683,G5020,S,1721636,0,+42.3770165,-071.2525097,25017368300,Q4_high,25017
25,017,322300,25017322300,1400000US25017322300,3223,Census Tract 3223,G5020,S,5034373,88415,+42.3985180,-071.5785343,25017322300,Q3,25017
25,017,351500,25017351500,1400000US25017351500,3515,Census Tract 3515,G5020,S,1388287,0,+42.3771183,-071.0846053,25017351500,Q4_high,25017
25,017,368400,25017368400,1400000US25017368400,3684,Census Tract 3684,G5020,S,3397327,491645,+42.3656771,-071.2563824,25017368400,Q4_high,25017
25,017,368600,25017368600,1400000US25017368600,3686,Census Tract 3686,G5020,S,1104230,122259,+42.3624317,-071.2404818,25017368600,Q4_high,25017
25,017,368800,25017368800,1400000US25017368800,3688,Census Tract 3688,G5020,S,1686185,38240,+42.3729926,-071.2242042,25017368800,Q4_high,25017
25,017,373600,25017373600,1400000US25017373600,3736,Census Tract 3736,G5020,S,3007639,92136,+42.3300314,-071.1743265,25017373600,Q4_high,25017
25,017,373700,25017373700,1400000US25017373700,3737,Census Tract 3737,G5020,S,2375955,9309,+42.3367826,-071.2039895,25017373700,Q2,25017
25,017,373800,25017373800,1400000US25017373800,3738,Census Tract 3738,G5020,S,2557476,114934,+42.3262810,-071.1913990,25017373800,Q4_high,25017
25,017,374200,25017374200,1400000US25017374200,3742,Census Tract 3742,G5020,S,2044217,0,+42.3237866,-071.2133136,25017374200,Q3,25017
25,017,374400,25017374400,1400000US25017374400,3744,Census Tract 3744,G5020,S,4258902,9157,+42.3396080,-071.2264635,25017374400,Q2,25017
25,017,374600,25017374600,1400000US25017374600,3746,Census Tract 3746,G5020,S,1690922,698,+42.3558585,-071.2298425,25017374600,Q3,25017
25,017,382100,25017382100,1400000US25017382100,3821,Census Tract 3821,G5020,S,5822543,171137,+42.3116830,-071.3412483,25017382100,Q3,25017
25,017,382200,25017382200,1400000US25017382200,3822,Census Tract 3822,G5020,S,4371887,91651,+42.2969096,-071.3394529,25017382200,Q4_high,25017
25,017,382300,25017382300,1400000US25017382300,3823,Census Tract 3823,G5020,S,13033395,244941,+42.2678202,-071.3249828,25017382300,Q2,25017
25,017,382400,25017382400,1400000US25017382400,3824,Census Tract 3824,G5020,S,4662564,225690,+42.2727145,-071.3583643,25017382400,Q1_low,25017
25,017,382500,25017382500,1400000US25017382500,3825,Census Tract 3825,G5020,S,4841996,1832662,+42.2949090,-071.3665957,25017382500,Q3,25017
25,017,383200,25017383200,1400000US25017383200,3832,Census Tract 3832,G5020,S,2409101,303010,+42.2683889,-071.4289327,25017383200,Q3,25017
25,017,383300,25017383300,1400000US25017383300,3833,Census Tract 3833,G5020,S,2844747,934791,+42.2821039,-071.4332239,25017383300,Q3,25017
25,017,383501,25017383501,1400000US25017383501,3835.01,Census Tract 3835.01,G5020,S,2118788,7844,+42.2962927,-071.4121324,25017383501,Q3,25017
25,017,383502,25017383502,1400000US25017383502,3835.02,Census Tract 3835.02,G5020,S,1733751,70349,+42.2957306,-071.4373976,25017383502,Q3,25017
25,013,810412,25013810412,1400000US25013810412,8104.12,Census Tract 8104.12,G5020,S,8411984,183350,+42.1765547,-072.4921333,25013810412,Q2,25013
25,013,810602,25013810602,1400000US25013810602,8106.02,Census Tract 8106.02,G5020,S,10028716,243184,+42.1734298,-072.5412896,25013810602,Q2,25013
25,013,810800,25013810800,1400000US25013810800,8108,Census Tract 8108,G5020,S,2492323,71973,+42.1481702,-072.5878815,25013810800,Q2,25013
25,013,810901,25013810901,1400000US25013810901,8109.01,Census Tract 8109.01,G5020,S,888386,254293,+42.1427455,-072.6117050,25013810901,Q3,25013
25,013,810902,25013810902,1400000US25013810902,8109.02,Census Tract 8109.02,G5020,S,2597082,171027,+42.1366930,-072.6051697,25013810902,Q3,25013
25,013,811000,25013811000,1400000US25013811000,8110,Census Tract 8110,G5020,S,4688408,156167,+42.1598153,-072.6037697,25013811000,Q2,25013
25,013,813207,25013813207,1400000US25013813207,8132.07,Census Tract 8132.07,G5020,S,5254148,76568,+42.0828702,-072.6338960,25013813207,Q2,25013
25,013,813301,25013813301,1400000US25013813301,8133.01,Census Tract 8133.01,G5020,S,12149437,1269603,+42.0465551,-072.5864315,25013813301,Q2,25013
25,005,650900,25005650900,1400000US25005650900,6509,Census Tract 6509,G5020,S,948483,0,+41.6581443,-070.9413219,25005650900,Q3,25005
25,005,651001,25005651001,1400000US25005651001,6510.01,Census Tract 6510.01,G5020,S,3462492,21860,+41.6543926,-070.9575134,25005651001,Q2,25005
25,005,651002,25005651002,1400000US25005651002,6510.02,Census Tract 6510.02,G5020,S,2358406,47648,+41.6413178,-070.9524972,25005651002,Q3,25005
25,005,651100,25005651100,1400000US25005651100,6511,Census Tract 6511,G5020,S,690427,0,+41.6506256,-070.9351699,25005651100,Q3,25005
25,005,651200,25005651200,1400000US25005651200,6512,Census Tract 6512,G5020,S,826884,156749,+41.6539869,-070.9241376,25005651200,Q4_high,25005
25,021,419800,25021419800,1400000US25021419800,4198,Census Tract 4198,G5020,S,5989553,1271510,+42.2005902,-071.0225606,25021419800,Q4_high,25021
25,021,456402,25021456402,1400000US25021456402,4564.02,Census Tract 4564.02,G5020,S,13769557,687532,+42.0971245,-071.1201300,25021456402,Q1_low,25021
25,021,417704,25021417704,1400000US25021417704,4177.04,Census Tract 4177.04,G5020,S,863060,4044,+42.2560367,-071.0034097,25021417704,Q4_high,25021
25,009,266200,25009266200,1400000US25009266200,2662,Census Tract 2662,G5020,S,6762933,406860,+42.8682432,-070.9400870,25009266200,Q1_low,25009
25,009,266400,25009266400,1400000US25009266400,2664,Census Tract 2664,G5020,S,6457626,42237,+42.8627607,-070.9122909,25009266400,Q2,25009
25,009,264100,25009264100,1400000US25009264100,2641,Census Tract 2641,G5020,S,22999252,1338979,+42.7539000,-071.0159351,25009264100,Q1_low,25009
25,005,651300,25005651300,1400000US25005651300,6513,Census Tract 6513,G5020,S,835420,527231,+41.6448487,-070.9228693,25005651300,Q4_high,25005
25,005,651500,25005651500,1400000US25005651500,6515,Census Tract 6515,G5020,S,853610,0,+41.6408755,-070.9419702,25005651500,Q2,25005
25,005,651600,25005651600,1400000US25005651600,6516,Census Tract 6516,G5020,S,698848,0,+41.6339613,-070.9428823,25005651600,Q2,25005
25,005,651700,25005651700,1400000US25005651700,6517,Census Tract 6517,G5020,S,406816,0,+41.6349577,-070.9338316,25005651700,Q3,25005
25,005,651800,25005651800,1400000US25005651800,6518,Census Tract 6518,G5020,S,846076,414747,+41.6350910,-070.9202763,25005651800,Q4_high,25005
25,005,651900,25005651900,1400000US25005651900,6519,Census Tract 6519,G5020,S,1000269,907904,+41.6219893,-070.9161108,25005651900,Q4_high,25005
25,005,652000,25005652000,1400000US25005652000,6520,Census Tract 6520,G5020,S,439925,0,+41.6266977,-070.9278159,25005652000,Q3,25005
25,005,652100,25005652100,1400000US25005652100,6521,Census Tract 6521,G5020,S,571605,0,+41.6276711,-070.9339490,25005652100,Q3,25005
25,005,652200,25005652200,1400000US25005652200,6522,Census Tract 6522,G5020,S,946030,0,+41.6259685,-070.9450634,25005652200,Q4_high,25005
25,005,652300,25005652300,1400000US25005652300,6523,Census Tract 6523,G5020,S,945071,0,+41.6201088,-070.9387232,25005652300,Q3,25005
25,005,652500,25005652500,1400000US25005652500,6525,Census Tract 6525,G5020,S,242840,27189,+41.6173463,-070.9245281,25005652500,Q3,25005
25,021,400100,25021400100,1400000US25021400100,4001,Census Tract 4001,G5020,S,861501,12178,+42.3468097,-071.1126351,25021400100,Q4_high,25021
25,021,400300,25021400300,1400000US25021400300,4003,Census Tract 4003,G5020,S,526027,0,+42.3470372,-071.1269868,25021400300,Q4_high,25021
25,021,400500,25021400500,1400000US25021400500,4005,Census Tract 4005,G5020,S,557063,0,+42.3373606,-071.1309667,25021400500,Q4_high,25021
25,021,400600,25021400600,1400000US25021400600,4006,Census Tract 4006,G5020,S,1226101,553,+42.3322718,-071.1376140,25021400600,Q3,25021
25,021,400700,25021400700,1400000US25021400700,4007,Census Tract 4007,G5020,S,605924,0,+42.3333172,-071.1248316,25021400700,Q4_high,25021
25,021,400800,25021400800,1400000US25021400800,4008,Census Tract 4008,G5020,S,573048,11744,+42.3387738,-071.1173907,25021400800,Q4_high,25021
25,005,652600,25005652600,1400000US25005652600,6526,Census Tract 6526,G5020,S,536681,185335,+41.6177242,-070.9157351,25005652600,Q3,25005
25,005,652700,25005652700,1400000US25005652700,6527,Census Tract 6527,G5020,S,675887,275499,+41.6122427,-070.9136542,25005652700,Q3,25005
25,005,652800,25005652800,1400000US25005652800,6528,Census Tract 6528,G5020,S,1747524,857711,+41.6007668,-070.9077134,25005652800,Q2,25005
25,005,653102,25005653102,1400000US25005653102,6531.02,Census Tract 6531.02,G5020,S,45259773,457124,+41.6888597,-071.0097419,25005653102,Q2,25005
25,005,655100,25005655100,1400000US25005655100,6551,Census Tract 6551,G5020,S,17121475,1430928,+41.6520223,-070.8699752,25005655100,Q2,25005
25,003,933300,25003933300,1400000US25003933300,9333,Census Tract 9333,G5020,S,121432814,2629683,+42.0983596,-073.2458658,25003933300,Q1_low,25003
25,003,934200,25003934200,1400000US25003934200,9342,Census Tract 9342,G5020,S,47792810,595257,+42.3123539,-073.3880437,25003934200,Q1_low,25003
25,003,934300,25003934300,1400000US25003934300,9343,Census Tract 9343,G5020,S,135781043,1114367,+42.1554346,-073.4492624,25003934300,Q1_low,25003
25,005,646101,25005646101,1400000US25005646101,6461.01,Census Tract 6461.01,G5020,S,32188718,3262737,+41.6562971,-071.0942304,25005646101,Q1_low,25005
25,003,900100,25003900100,1400000US25003900100,9001,Census Tract 9001,G5020,S,1264254,0,+42.4517005,-073.2529007,25003900100,Q4_high,25003
25,013,812901,25013812901,1400000US25013812901,8129.01,Census Tract 8129.01,G5020,S,3684378,102478,+42.1174206,-072.7753644,25013812901,Q1_low,25013
25,013,802500,25013802500,1400000US25013802500,8025,Census Tract 8025,G5020,S,3548286,11786,+42.0898451,-072.5279649,25013802500,Q2,25013
25,013,810601,25013810601,1400000US25013810601,8106.01,Census Tract 8106.01,G5020,S,5959457,245553,+42.1652432,-072.5820513,25013810601,Q3,25013
25,013,812600,25013812600,1400000US25013812600,8126,Census Tract 8126,G5020,S,15311997,335872,+42.0970829,-072.7313595,25013812600,Q2,25013
25,013,812902,25013812902,1400000US25013812902,8129.02,Census Tract 8129.02,G5020,S,26487254,361272,+42.1188875,-072.8052230,25013812902,Q1_low,25013
25,013,813601,25013813601,1400000US25013813601,8136.01,Census Tract 8136.01,G5020,S,26231220,675586,+42.1402831,-072.4409470,25013813601,Q2,25013
25,013,812101,25013812101,1400000US25013812101,8121.01,Census Tract 8121.01,G5020,S,20363488,1278089,+42.1951906,-072.6620143,25013812101,Q2,25013
25,013,810414,25013810414,1400000US25013810414,8104.14,Census Tract 8104.14,G5020,S,53447785,2216163,+42.1971683,-072.4510238,25013810414,Q1_low,25013
25,013,801601,25013801601,1400000US25013801601,8016.01,Census Tract 8016.01,G5020,S,4348832,253841,+42.1111077,-072.5201249,25013801601,Q2,25013
25,013,810100,25013810100,1400000US25013810100,8101,Census Tract 8101,G5020,S,50694356,500228,+42.1820762,-072.2759715,25013810100,Q1_low,25013
25,013,812702,25013812702,1400000US25013812702,8127.02,Census Tract 8127.02,G5020,S,2281000,109434,+42.1208544,-072.7407347,25013812702,Q3,25013
25,013,812401,25013812401,1400000US25013812401,8124.01,Census Tract 8124.01,G5020,S,20064498,454264,+42.1357527,-072.6696042,25013812401,Q1_low,25013
25,013,811500,25013811500,1400000US25013811500,8115,Census Tract 8115,G5020,S,810602,155725,+42.1961341,-072.6058386,25013811500,Q4_high,25013
25,013,811101,25013811101,1400000US25013811101,8111.01,Census Tract 8111.01,G5020,S,2254120,231500,+42.1839397,-072.6111598,25013811101,Q3,25013
25,003,900200,25003900200,1400000US25003900200,9002,Census Tract 9002,G5020,S,1338731,111345,+42.4557477,-073.2413519,25003900200,Q4_high,25003
25,003,900300,25003900300,1400000US25003900300,9003,Census Tract 9003,G5020,S,2747524,21953,+42.4680494,-073.2419820,25003900300,Q1_low,25003
25,003,933400,25003933400,1400000US25003933400,9334,Census Tract 9334,G5020,S,226269726,9450458,+42.1510917,-073.1132071,25003933400,Q1_low,25003
25,003,922300,25003922300,1400000US25003922300,9223,Census Tract 9223,G5020,S,24078868,51433,+42.6092397,-073.1362498,25003922300,Q1_low,25003
25,013,813206,25013813206,1400000US25013813206,8132.06,Census Tract 8132.06,G5020,S,5742424,49595,+42.0709221,-072.6599096,25013813206,Q2,25013
25,013,811400,25013811400,1400000US25013811400,8114,Census Tract 8114,G5020,S,967147,222151,+42.2038574,-072.5959824,25013811400,Q4_high,25013
25,013,810700,25013810700,1400000US25013810700,8107,Census Tract 8107,G5020,S,3478193,221502,+42.1542230,-072.5668992,25013810700,Q2,25013
25,013,801605,25013801605,1400000US25013801605,8016.05,Census Tract 8016.05,G5020,S,4193344,92934,+42.0958097,-072.5037021,25013801605,Q3,25013
25,013,810200,25013810200,1400000US25013810200,8102,Census Tract 8102,G5020,S,18034817,291259,+42.1943268,-072.3288884,25013810200,Q1_low,25013
25,013,811200,25013811200,1400000US25013811200,8112,Census Tract 8112,G5020,S,3798807,3367,+42.1810868,-072.5893989,25013811200,Q2,25013
25,013,800201,25013800201,1400000US25013800201,8002.01,Census Tract 8002.01,G5020,S,3201499,0,+42.1411661,-072.5605022,25013800201,Q3,25013
25,013,812500,25013812500,1400000US25013812500,8125,Census Tract 8125,G5020,S,29419391,995146,+42.1476434,-072.7053040,25013812500,Q2,25013
25,013,812800,25013812800,1400000US25013812800,8128,Census Tract 8128,G5020,S,40430983,825805,+42.1620353,-072.7739783,25013812800,Q2,25013
25,013,813403,25013813403,1400000US25013813403,8134.03,Census Tract 8134.03,G5020,S,6378183,30597,+42.0835070,-072.4926853,25013813403,Q3,25013
25,013,813602,25013813602,1400000US25013813602,8136.02,Census Tract 8136.02,G5020,S,30863484,76511,+42.1123929,-072.4301115,25013813602,Q1_low,25013
25,013,811102,25013811102,1400000US25013811102,8111.02,Census Tract 8111.02,G5020,S,3830704,671221,+42.1632587,-072.6209794,25013811102,Q3,25013
25,003,935300,25003935300,1400000US25003935300,9353,Census Tract 9353,G5020,S,4621191,80716,+42.7053172,-073.1184867,25003935300,Q3,25003
25,003,900500,25003900500,1400000US25003900500,9005,Census Tract 9005,G5020,S,28227200,2704641,+42.4607536,-073.3036660,25003900500,Q1_low,25003
25,003,920101,25003920101,1400000US25003920101,9201.01,Census Tract 9201.01,G5020,S,35555233,246166,+42.7235381,-073.2135000,25003920101,Q1_low,25003
25,003,900400,25003900400,1400000US25003900400,9004,Census Tract 9004,G5020,S,12763913,991639,+42.4791481,-073.2549776,25003900400,Q1_low,25003
25,003,900900,25003900900,1400000US25003900900,9009,Census Tract 9009,G5020,S,4025777,86806,+42.4381558,-073.2591484,25003900900,Q3,25003
25,003,920102,25003920102,1400000US25003920102,9201.02,Census Tract 9201.02,G5020,S,85482502,68664,+42.6561192,-073.2203731,25003920102,Q1_low,25003
25,003,922200,25003922200,1400000US25003922200,9222,Census Tract 9222,G5020,S,33205950,103536,+42.6356761,-073.1108525,25003922200,Q1_low,25003
25,003,913100,25003913100,1400000US25003913100,9131,Census Tract 9131,G5020,S,54951001,1168561,+42.3678582,-073.2697633,25003913100,Q1_low,25003
25,003,922100,25003922100,1400000US25003922100,9221,Census Tract 9221,G5020,S,1996395,28384,+42.6201974,-073.1242948,25003922100,Q2,25003
25,003,914100,25003914100,1400000US25003914100,9141,Census Tract 9141,G5020,S,67718745,2250661,+42.3031741,-073.2339236,25003914100,Q1_low,25003
25,003,931400,25003931400,1400000US25003931400,9314,Census Tract 9314,G5020,S,157783465,721854,+42.4773765,-073.0443842,25003931400,Q1_low,25003
25,003,900800,25003900800,1400000US25003900800,9008,Census Tract 9008,G5020,S,25849608,551501,+42.4184299,-073.2554102,25003900800,Q1_low,25003
25,003,932200,25003932200,1400000US25003932200,9322,Census Tract 9322,G5020,S,217731470,6597974,+42.3249728,-073.1108227,25003932200,Q1_low,25003
25,003,900700,25003900700,1400000US25003900700,9007,Census Tract 9007,G5020,S,7194096,331454,+42.4346711,-073.2936239,25003900700,Q2,25003
25,003,935100,25003935100,1400000US25003935100,9351,Census Tract 9351,G5020,S,175734433,1054423,+42.5040963,-073.3159811,25003935100,Q1_low,25003
25,003,931100,25003931100,1400000US25003931100,9311,Census Tract 9311,G5020,S,32868764,267283,+42.7227205,-073.1058185,25003931100,Q1_low,25003
25,003,911100,25003911100,1400000US25003911100,9111,Census Tract 9111,G5020,S,74730666,1899775,+42.5358751,-073.2410907,25003911100,Q1_low,25003
25,003,912100,25003912100,1400000US25003912100,9121,Census Tract 9121,G5020,S,56384679,256362,+42.4798193,-073.1537760,25003912100,Q1_low,25003
25,013,800500,25013800500,1400000US25013800500,8005,Census Tract 8005,G5020,S,1536251,31779,+42.1232518,-072.5989734,25013800500,Q3,25013
25,013,800600,25013800600,1400000US25013800600,8006,Census Tract 8006,G5020,S,863136,0,+42.1201085,-072.6083159,25013800600,Q4_high,25013
25,013,800700,25013800700,1400000US25013800700,8007,Census Tract 8007,G5020,S,1057146,271957,+42.1177328,-072.6180030,25013800700,Q4_high,25013
